id,team,position,first_name,second_name,web_name,known_name,team_join_date,birth_date,total_points,bonus,bps,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,points_per_game,points_per_game_rank,points_per_game_rank_type,saves_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
240,Chelsea,MID,Christopher,Nkunku,Nkunku,,2023-07-01,1997-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,832,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832,373,832,373,831,373,832,373
241,Chelsea,MID,Moisés,Caicedo Corozo,Caicedo,,2023-08-14,2001-11-02,110,10,580,2796,32,3,1,6,47,0,0,0,11,1,0,102,177,87,366,1.45,2.38,3.83,42.54,3.3,153,66,0.0,1.51,1.03,0.19,11.78,0.05,0.08,0.13,1.37,562.4,403.1,128.0,109.2,99,31,88,64,255,141,123,69
244,Chelsea,MID,Roméo,Lavia,Lavia,,2023-08-18,2004-01-06,13,0,81,374,4,0,0,0,10,0,0,0,0,0,0,9,20,8,37,0.21,0.55,0.76,8.53,1.1,460,204,0.0,2.41,0.96,0.0,8.9,0.05,0.13,0.18,2.05,34.4,46.6,14.0,9.5,445,195,378,193,419,205,436,197
245,Chelsea,MID,Mykhailo,Mudryk,Mudryk,,2023-01-15,2001-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,800,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800,350,796,350,793,349,800,350
246,Chelsea,MID,Andrey,Nascimento dos Santos,Andrey Santos,Andrey Santos,2023-01-07,2004-05-03,47,3,257,1247,13,1,0,1,18,0,0,0,4,0,0,44,48,37,129,2.00,0.88,2.88,18.91,1.7,396,170,0.0,1.3,0.94,0.07,9.31,0.14,0.06,0.2,1.36,229.6,153.9,91.0,47.5,288,121,246,156,298,158,314,153
247,Chelsea,MID,Dário,Luís Essugo,D.Essugo,Dário Essugo,2025-06-02,2005-03-14,1,0,7,26,0,0,0,0,1,0,0,0,2,0,0,1,1,6,8,0.00,0.01,0.01,0.55,0.3,536,248,0.0,3.46,0.0,0.0,27.69,0.0,0.03,0.03,1.9,11.4,2.1,2.0,1.6,477,211,478,229,461,226,494,223
248,Chelsea,MID,Kendry,Páez Andrade,Paez,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,765,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765,324,758,323,745,320,765,324
249,Chelsea,FWD,João Pedro,Junqueira de Jesus,João Pedro,João Pedro,2025-07-02,2001-09-26,177,30,715,2658,31,15,9,10,36,0,0,0,5,0,0,39,72,27,138,14.91,1.96,16.87,37.25,5.1,10,2,0.0,1.22,1.05,0.34,4.67,0.5,0.07,0.57,1.26,758.4,456.6,909.0,212.1,39,4,71,3,6,5,16,5
250,Chelsea,FWD,Liam,Delap,Delap,,2025-06-04,2003-02-08,45,1,123,1092,12,1,2,2,18,0,0,0,4,0,0,12,25,5,42,4.54,0.23,4.76,16.67,1.6,420,49,0.0,1.48,0.99,0.16,3.46,0.37,0.02,0.39,1.37,67.8,73.7,349.0,47.3,416,48,338,43,91,28,318,40
251,Chelsea,FWD,Nicolas,Jackson,N.Jackson,,2023-07-01,2001-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,838,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838,95,838,95,838,95,838,95
252,Chelsea,FWD,Marc,Guiu Paz,Marc Guiu,,2024-07-01,2006-01-04,13,0,19,265,1,0,1,0,3,0,0,0,1,0,0,4,4,0,8,1.54,0.29,1.83,5.89,1.3,441,52,0.0,1.02,0.34,0.0,2.72,0.52,0.1,0.62,2.0,24.6,40.1,86.0,13.1,458,53,383,49,305,52,418,53
453,Chelsea,MID,Alejandro,Garnacho Ferreyra,Garnacho,,2025-08-30,2004-07-01,56,3,222,1261,14,1,4,4,20,0,0,0,2,0,0,10,45,16,71,3.44,3.68,7.12,20.52,2.3,312,131,0.0,1.43,1.0,0.29,5.07,0.25,0.26,0.51,1.46,211.4,405.3,399.0,100.5,302,128,85,61,79,46,146,80
672,Chelsea,DEF,Jorrel,Hato,Hato,,2025-08-03,2006-03-07,19,0,93,1139,12,0,0,0,27,0,0,0,7,0,0,63,50,36,99,0.30,0.61,0.91,18.50,0.9,526,177,0.0,2.13,0.95,0.0,7.82,0.02,0.05,0.07,1.46,233.2,114.9,36.0,38.4,287,114,284,84,369,124,342,115
743,Chelsea,MID,Landon,Emenalo,Emenalo,,2025-04-01,2008-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,766,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766,325,759,324,746,321,766,325
789,Chelsea,GKP,Max,Merrick,Merrick,,2024-11-07,2005-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,625,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,85,607,75,576,60,618,85
803,Chelsea,GKP,Teddy,Sharman-Lowe,Sharman-Lowe,,2021-10-25,2003-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,621,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,82,602,71,571,56,614,82
829,Chelsea,MID,Jesse,Derry,Derry,,2026-02-12,2007-06-30,1,0,5,45,1,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0.10,0.02,0.12,1.09,1.0,501,226,0.0,4.0,2.0,0.0,6.0,0.2,0.04,0.24,2.18,4.6,6.4,25.0,3.6,495,222,458,219,391,194,476,213
833,Chelsea,MID,Mathis,Eboué,Eboué,,2026-05-08,2009-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,779,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779,335,772,334,759,331,779,335
834,Chelsea,MID,Ryan,Kavuma-McQueen,Kavuma-McQueen,,2025-10-21,2009-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,769,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769,327,762,326,749,323,769,327
840,Chelsea,FWD,Shumaira,Mheuka,Mheuka,,2024-10-23,2007-10-20,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.00,0.00,0.00,0.05,1.0,494,59,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,4.5,2.0,0.3,0.0,0.2,511,60,499,62,719,77,524,64
253,Crystal Palace,GKP,Dean,Henderson,Henderson,,2023-08-31,1997-03-12,131,7,538,3330,37,0,0,11,51,0,1,0,5,0,106,55,298,1,0,0.00,0.11,0.11,51.40,3.5,117,12,2.86,1.38,1.0,0.3,0.0,0.0,0.0,0.0,1.39,837.8,10.0,0.0,84.7,24,6,447,17,815,94,188,7
254,Crystal Palace,GKP,Walter,Benítez,Benitez,,2025-07-01,1993-01-19,7,0,29,90,1,0,0,1,0,0,0,0,0,0,3,1,9,0,0,0.00,0.00,0.00,1.12,7.0,1,1,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.12,22.8,0.0,0.0,2.3,460,37,537,31,506,16,485,37
255,Crystal Palace,GKP,Remi,Matthews,Matthews,,2021-07-13,1994-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,566,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555,51,540,34,509,19,558,51
256,Crystal Palace,DEF,Daniel,Muñoz Mejía,Muñoz,,2024-01-30,1996-05-26,136,9,469,2400,29,4,4,10,33,0,0,0,7,0,0,124,97,72,196,2.45,3.94,6.39,34.28,4.7,24,7,0.0,1.24,1.09,0.38,7.35,0.09,0.15,0.24,1.29,595.0,396.6,404.0,139.5,86,37,93,23,76,5,72,12
257,Crystal Palace,DEF,Maxence,Lacroix,Lacroix,,2024-08-30,2000-04-06,154,11,529,3085,35,1,2,11,47,0,0,0,4,1,0,310,96,60,370,2.45,0.83,3.28,44.04,4.4,34,11,0.0,1.37,1.02,0.32,10.79,0.07,0.02,0.09,1.28,822.0,106.4,316.0,124.3,30,10,295,93,103,13,93,21
258,Crystal Palace,DEF,Tyrick,Mitchell,Mitchell,,2019-12-15,1999-09-01,135,8,498,3253,36,1,3,12,47,0,0,0,6,0,0,145,187,100,245,1.59,2.53,4.12,49.78,3.6,102,38,0.0,1.3,1.0,0.33,6.78,0.04,0.07,0.11,1.38,649.0,467.3,241.0,136.0,69,31,67,13,149,31,80,16
259,Crystal Palace,DEF,Borna,Sosa,Sosa,,2025-07-11,1998-01-21,6,0,9,99,0,0,0,0,2,0,0,0,1,0,0,6,3,3,9,0.04,0.07,0.11,0.90,0.9,527,178,0.0,1.82,0.0,0.0,8.18,0.04,0.06,0.1,0.82,12.6,24.1,8.0,4.5,475,172,406,147,433,163,469,168
261,Crystal Palace,DEF,Chris,Richards,Richards,,2022-07-27,2000-03-28,128,5,453,2825,31,1,0,11,42,0,0,0,4,0,0,257,65,54,311,2.42,1.56,3.98,41.19,3.9,69,25,0.0,1.34,0.99,0.35,9.91,0.08,0.05,0.13,1.31,727.2,159.6,185.0,107.6,45,19,241,62,202,53,126,36
262,Crystal Palace,DEF,Chadi,Riad Dnanou,Chadi Riad,,2024-07-02,2003-06-17,20,0,84,550,6,0,1,1,8,0,0,0,2,0,0,37,32,8,45,0.33,0.13,0.46,9.09,2.2,315,120,0.0,1.31,0.98,0.16,7.36,0.05,0.02,0.07,1.49,117.8,23.9,41.0,18.3,378,141,407,148,357,119,400,143
263,Crystal Palace,DEF,Nathaniel,Clyne,Clyne,,2020-10-14,1991-04-05,17,2,50,592,7,0,1,0,12,0,0,0,1,0,0,34,17,16,50,0.43,0.60,1.03,10.44,1.7,391,142,0.0,1.82,1.06,0.0,7.6,0.07,0.09,0.16,1.59,105.2,55.0,33.0,19.2,386,142,361,128,373,126,397,141
264,Crystal Palace,DEF,Rob,Holding,Holding,,2023-09-01,1995-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,595,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,213,574,212,543,208,587,213
265,Crystal Palace,DEF,Caleb,Kporha,Kporha,,2024-07-30,2006-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,641,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,240,623,239,593,236,634,240
267,Crystal Palace,MID,Ismaïla,Sarr,Sarr,Ismaïla Sarr,2024-08-01,1998-02-25,117,9,359,2173,24,9,2,9,29,0,0,0,2,0,0,40,79,18,137,10.93,1.17,12.09,31.25,4.2,48,22,0.0,1.2,0.99,0.37,5.67,0.45,0.05,0.5,1.29,479.8,269.4,601.0,135.1,140,49,160,105,36,20,81,49
268,Crystal Palace,MID,Cheick,Doucouré,Doucouré,,2022-07-11,2000-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,797,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797,348,793,348,790,347,797,348
269,Crystal Palace,MID,Romain,Esse,Esse,,2025-01-18,2005-05-13,4,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0.00,0.04,0.04,1.74,1.0,504,229,0.0,0.0,0.0,0.0,11.25,0.0,0.09,0.09,3.92,6.8,2.7,6.0,1.5,489,219,473,226,440,212,497,226
270,Crystal Palace,MID,Will,Hughes,Hughes,,2021-08-28,1995-04-17,45,0,217,1560,19,0,1,5,18,0,0,0,7,0,0,54,66,28,148,1.11,1.94,3.05,25.35,1.5,423,182,0.0,1.04,1.1,0.29,8.54,0.06,0.11,0.17,1.46,198.0,322.9,90.0,60.9,313,136,129,89,300,160,266,132
271,Crystal Palace,MID,Daichi,Kamada,Kamada,,2024-07-01,1996-08-05,67,0,331,1899,22,0,2,6,28,0,0,0,3,0,0,38,108,62,208,1.64,3.24,4.88,26.04,2.4,298,124,0.0,1.33,1.04,0.28,9.86,0.08,0.15,0.23,1.23,239.2,350.1,155.0,74.5,283,118,115,81,231,126,218,105
272,Crystal Palace,MID,Jefferson,Lerma Solís,Lerma,,2023-07-01,1994-10-25,69,3,296,1722,18,0,5,7,25,2,0,0,7,0,0,90,102,28,220,1.84,1.48,3.32,25.11,2.2,321,135,0.0,1.31,0.94,0.37,11.5,0.1,0.08,0.18,1.31,287.6,207.2,233.0,72.5,255,109,198,130,154,84,229,112
273,Crystal Palace,MID,Adam,Wharton,Wharton,,2024-02-01,2004-02-06,112,8,511,2552,29,1,6,8,43,0,0,0,4,1,0,70,163,70,303,1.52,7.47,8.98,39.08,3.3,149,63,0.0,1.52,1.02,0.28,10.69,0.05,0.26,0.31,1.38,494.4,720.0,180.0,139.6,133,44,23,22,209,110,71,45
274,Crystal Palace,MID,Asher,Agbinone,Agbinone,,2024-07-30,2005-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,676,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,248,661,252,639,242,668,250
275,Crystal Palace,MID,Naouirou,Ahamada,Ahamada,,2023-01-31,2002-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,668,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,241,652,245,628,233,660,243
276,Crystal Palace,MID,Justin,Devenny,Devenny,,2024-03-13,2003-10-11,36,0,108,785,7,1,0,1,15,0,0,0,0,0,0,13,34,25,72,2.38,0.39,2.77,14.71,1.7,393,168,0.0,1.72,0.8,0.11,8.25,0.27,0.04,0.31,1.69,115.0,101.8,168.0,38.4,381,170,298,171,217,116,341,163
277,Crystal Palace,MID,Malcolm,Ebiowei,Ebiowei,,2022-07-01,2003-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,717,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711,277,707,279,690,273,713,279
278,Crystal Palace,MID,Jesurun,Rak-Sakyi,J.Rak-Sakyi,,2021-04-09,2002-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,688,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,257,676,260,655,251,682,259
279,Crystal Palace,MID,Matheus,França de Oliveira,M.França,,2023-08-05,2004-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,735,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,295,725,296,708,290,731,296
280,Crystal Palace,MID,David,Ozoh,Ozoh,,2022-07-11,2005-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,732,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727,292,722,293,705,287,728,293
281,Crystal Palace,MID,Kaden,Rodney,Rodney,,2022-07-08,2004-10-07,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.65,1.0,486,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.1,0.0,0.0,686,263,502,243,662,258,688,265
282,Crystal Palace,MID,Franco,Umeh-Chibueze,Umeh,,2024-02-18,2005-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,748,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745,308,739,308,725,304,746,309
283,Crystal Palace,FWD,Jean-Philippe,Mateta,Mateta,,2022-01-31,1997-06-28,114,13,397,2210,25,12,0,8,29,0,0,0,2,0,0,58,57,10,125,14.42,1.32,15.74,31.77,3.6,109,10,0.0,1.18,1.02,0.33,5.09,0.59,0.05,0.64,1.29,567.2,160.6,786.0,150.8,97,9,235,25,20,11,58,13
284,Crystal Palace,FWD,Eddie,Nketiah,Nketiah,,2024-08-30,1999-05-30,23,3,100,414,2,2,0,0,12,0,0,0,2,0,0,13,17,8,38,1.77,0.46,2.23,9.49,1.9,365,39,0.0,2.61,0.43,0.0,8.26,0.38,0.1,0.48,2.06,120.0,84.6,173.0,37.8,375,41,314,38,215,45,343,44
285,Crystal Palace,FWD,Odsonne,Édouard,Édouard,,2021-08-31,1998-01-16,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.27,1.0,512,63,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,12.15,2.0,0.0,0.0,0.2,512,61,804,90,801,90,525,65
286,Crystal Palace,FWD,Zach,Marsh,Marsh,,2023-07-18,2005-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,699,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693,75,688,74,669,73,695,75
580,Crystal Palace,MID,Brennan,Johnson,Johnson,,2026-01-02,2001-05-23,65,2,217,1710,19,2,1,6,24,0,0,0,6,0,0,37,55,29,121,2.45,1.31,3.76,28.29,1.9,371,160,0.0,1.26,1.0,0.32,6.37,0.13,0.07,0.2,1.49,223.4,311.1,230.0,75.8,292,125,138,93,157,86,216,103
654,Crystal Palace,FWD,Jørgen,Strand Larsen,Strand Larsen,,2026-02-02,2000-02-06,75,3,215,2301,26,4,1,5,41,0,0,1,4,0,0,49,37,9,95,5.30,1.12,6.42,36.03,2.1,339,36,0.0,1.6,1.02,0.2,3.72,0.21,0.04,0.25,1.41,265.2,203.1,469.0,91.5,269,26,203,19,59,24,171,25
677,Crystal Palace,MID,Evann,Guessand,Guessand,,2026-01-30,2001-07-01,44,0,143,909,9,1,3,2,15,0,0,0,0,0,0,16,43,24,83,1.56,0.85,2.41,14.48,2.1,340,146,0.0,1.49,0.89,0.2,8.22,0.15,0.08,0.23,1.43,159.4,76.6,187.0,42.0,341,154,333,179,198,104,332,158
690,Crystal Palace,MID,Rio,Cardines,Cardines,,2025-07-24,2006-07-01,2,0,21,90,1,0,0,0,2,0,0,0,0,0,0,2,4,1,7,0.02,0.16,0.18,2.53,2.0,348,148,0.0,2.0,1.0,0.0,7.0,0.02,0.16,0.18,2.53,15.2,30.0,4.0,4.9,469,208,399,200,446,217,464,206
712,Crystal Palace,MID,Yéremy,Pino Santos,Yeremy,,2025-08-29,2002-10-20,77,3,331,2074,26,2,2,7,28,0,0,0,4,0,0,30,101,36,167,4.53,6.12,10.65,30.01,2.3,311,130,0.0,1.22,1.13,0.3,7.25,0.2,0.27,0.47,1.3,325.8,718.4,371.0,141.4,229,95,24,23,84,50,66,42
723,Crystal Palace,DEF,Jaydee,Canvot,Canvot,,2025-09-01,2006-07-29,72,9,216,1331,14,0,0,5,23,0,0,0,3,0,0,129,54,40,169,1.48,0.33,1.81,23.84,3.6,97,35,0.0,1.56,0.95,0.34,11.43,0.1,0.02,0.12,1.61,362.4,63.8,56.0,48.1,205,87,348,120,340,111,310,103
732,Crystal Palace,FWD,Christantus,Uche,Uche,,2025-09-01,2003-05-19,17,0,42,159,0,0,1,0,4,0,0,0,0,0,0,3,9,1,13,0.49,0.01,0.50,4.63,1.2,456,54,0.0,2.26,0.0,0.0,7.36,0.28,0.01,0.29,2.62,13.2,7.1,73.0,8.8,472,55,454,57,320,53,440,54
762,Crystal Palace,MID,Joél,Drakes-Thomas,Drakes-Thomas,,2025-12-10,2009-06-09,2,0,6,7,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0.00,0.00,0.00,0.73,1.0,502,227,0.0,12.86,0.0,0.0,38.57,0.0,0.0,0.0,9.39,1.4,1.0,0.0,0.3,516,235,490,236,760,332,521,238
773,Crystal Palace,DEF,Dean,Benamar,Benamar,,2025-07-31,2008-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,650,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640,248,632,247,603,245,643,248
780,Crystal Palace,FWD,Ben,Casey,Casey,,2025-12-10,2008-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,774,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774,85,767,84,754,84,774,85
793,Crystal Palace,DEF,George,King,King,,2025-07-11,2007-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,642,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632,241,624,240,594,237,635,241
798,Crystal Palace,DEF,Danny,Imray,Imray,,2024-03-13,2003-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,622,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612,227,603,226,572,222,615,227
242,Everton,MID,Kiernan,Dewsbury-Hall,Dewsbury-Hall,,2025-08-06,1998-09-06,151,18,598,2629,30,8,7,8,39,0,0,0,6,0,0,44,134,52,230,4.35,5.34,9.69,40.38,4.9,14,7,0.0,1.34,1.03,0.27,7.87,0.15,0.18,0.33,1.38,619.4,601.1,438.0,166.0,76,23,38,35,63,36,42,31
243,Everton,MID,Tyrique,George,George,,2026-02-02,2006-02-04,16,0,55,351,1,0,0,1,9,0,0,0,2,0,0,2,14,7,23,0.64,1.19,1.83,6.49,1.1,458,203,0.0,2.31,0.26,0.26,5.9,0.16,0.31,0.47,1.66,44.2,66.2,132.0,23.9,436,190,344,183,249,139,385,180
287,Everton,GKP,Jordan,Pickford,Pickford,,2017-07-01,1994-03-07,135,11,545,3420,38,0,0,11,50,0,1,0,4,0,100,52,313,2,0,0.00,0.20,0.20,56.24,3.6,105,11,2.63,1.32,1.0,0.29,0.0,0.0,0.01,0.01,1.48,885.2,20.3,2.0,90.8,16,4,412,6,470,3,174,5
288,Everton,GKP,Mark,Travers,Travers,,2025-07-15,1999-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,659,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649,92,643,84,617,71,652,92
289,Everton,GKP,Harry,Tyrer,Tyrer,,2021-02-09,2001-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,572,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,55,546,38,515,23,564,55
290,Everton,DEF,Jarrad,Branthwaite,Branthwaite,,2020-06-20,2002-06-27,32,0,108,678,7,1,1,1,9,0,0,0,1,0,0,53,30,14,67,0.34,0.11,0.45,9.43,3.2,170,64,0.0,1.19,0.93,0.13,8.89,0.05,0.01,0.06,1.25,175.0,42.8,75.0,29.3,328,126,381,136,317,100,372,128
291,Everton,DEF,James,Tarkowski,Tarkowski,,2022-07-01,1992-11-19,170,12,592,3330,37,2,3,11,48,0,0,0,8,0,0,325,90,51,376,2.53,2.10,4.63,53.54,4.6,25,8,0.0,1.3,1.0,0.3,10.16,0.07,0.06,0.13,1.45,995.6,235.6,422.0,165.7,6,3,176,46,70,3,43,5
292,Everton,DEF,Vitalii,Mykolenko,Mykolenko,,2022-01-01,1999-05-29,95,2,350,2959,33,0,1,9,47,1,0,0,6,0,0,183,107,48,231,0.28,2.46,2.74,48.41,2.9,208,83,0.0,1.43,1.0,0.27,7.03,0.01,0.07,0.08,1.47,559.2,394.1,71.0,102.3,102,46,95,25,323,104,143,43
293,Everton,DEF,Jake,O'Brien,O'Brien,,2024-07-30,2001-05-15,116,2,368,3118,35,1,3,10,46,0,0,0,6,1,0,174,114,57,231,1.67,1.00,2.67,53.49,3.1,181,70,0.0,1.33,1.01,0.29,6.67,0.05,0.03,0.08,1.54,582.8,282.9,206.0,107.5,91,39,156,41,178,42,128,37
294,Everton,DEF,Séamus,Coleman,Coleman,,2009-02-02,1988-10-11,5,0,13,19,1,0,0,0,1,0,0,0,0,0,0,2,2,0,2,0.00,0.17,0.17,0.43,1.0,474,174,0.0,4.74,4.74,0.0,9.47,0.0,0.81,0.81,2.04,7.0,19.3,0.0,2.7,488,176,416,152,613,252,481,172
295,Everton,DEF,Michael,Keane,Keane,,2017-07-03,1993-01-11,131,8,404,2588,29,3,1,7,42,0,0,0,1,1,0,265,87,37,302,2.30,0.49,2.79,44.52,4.0,55,19,0.0,1.46,1.01,0.24,10.5,0.08,0.02,0.1,1.55,770.4,47.4,299.0,111.7,37,15,374,133,114,17,119,33
296,Everton,DEF,Nathan,Patterson,Patterson,,2022-01-04,2001-10-16,22,0,67,238,3,0,0,2,2,0,0,0,0,0,0,21,14,10,31,0.03,0.04,0.07,3.67,3.1,176,67,0.0,0.76,1.13,0.76,11.72,0.01,0.02,0.03,1.39,65.6,6.4,17.0,8.8,420,157,457,165,413,152,439,159
297,Everton,DEF,Roman,Dixon,Dixon,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,550,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,193,520,192,488,187,542,193
298,Everton,DEF,Reece,Welch,Welch,,2021-04-11,2003-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,549,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538,192,519,191,487,186,541,192
